year;month;day;round;phase;player1_id;player1_score;player2_id;player2_score
2026;2;7;1;group;dani_gyulai_nagy;1;dani_pusztai;2
2026;2;7;1;group;laci_ferenczi;2;tomi_szollosy;0
2026;2;7;1;group;berci_pusztai;2;mark_sipos;1
2026;2;7;1;group;akos_szvetnik;1;dani_boldizsar;2
2026;2;7;1;group;balint_bakos;2;tomi_csank;0
2026;2;7;1;group;dani_pusztai;0;mate_vass;2
2026;2;7;1;group;mark_sipos;1;dani_gyulai_nagy;2
2026;2;7;1;group;dani_boldizsar;0;laci_ferenczi;2
2026;2;7;1;group;tomi_csank;2;berci_pusztai;1
2026;2;7;1;group;balint_bakos;1;akos_szvetnik;2
2026;2;7;1;group;mate_vass;2;tomi_szollosy;0
2026;2;7;1;group;dani_pusztai;2;mark_sipos;0
2026;2;7;1;group;dani_gyulai_nagy;2;tomi_csank;0
2026;2;7;1;group;laci_ferenczi;2;balint_bakos;1
2026;2;7;1;group;berci_pusztai;2;akos_szvetnik;1
2026;2;7;1;group;mark_sipos;0;mate_vass;2
2026;2;7;1;group;dani_boldizsar;2;tomi_szollosy;0
2026;2;7;1;group;tomi_csank;2;dani_pusztai;1
2026;2;7;1;group;akos_szvetnik;0;dani_gyulai_nagy;2
2026;2;7;1;group;berci_pusztai;1;laci_ferenczi;2
2026;2;7;1;group;mate_vass;2;dani_boldizsar;1
2026;2;7;1;group;mark_sipos;0;tomi_csank;2
2026;2;7;1;group;tomi_szollosy;0;balint_bakos;2
2026;2;7;1;group;dani_pusztai;0;akos_szvetnik;2
2026;2;7;1;group;dani_gyulai_nagy;1;laci_ferenczi;2
2026;2;7;1;group;tomi_csank;1;mate_vass;2
2026;2;7;1;group;balint_bakos;0;dani_boldizsar;2
2026;2;7;1;group;akos_szvetnik;2;mark_sipos;0
2026;2;7;1;group;tomi_szollosy;0;berci_pusztai;2
2026;2;7;1;group;laci_ferenczi;0;dani_pusztai;2
2026;2;7;1;group;mate_vass;2;balint_bakos;0
2026;2;7;1;group;tomi_csank;2;akos_szvetnik;1
2026;2;7;1;group;dani_boldizsar;0;berci_pusztai;2
2026;2;7;1;group;mark_sipos;0;laci_ferenczi;2
2026;2;7;1;group;tomi_szollosy;1;dani_gyulai_nagy;2
2026;2;7;1;group;akos_szvetnik;2;mate_vass;0
2026;2;7;1;group;berci_pusztai;2;balint_bakos;0
2026;2;7;1;group;laci_ferenczi;2;tomi_csank;1
2026;2;7;1;group;dani_boldizsar;2;dani_gyulai_nagy;0
2026;2;7;1;group;dani_pusztai;2;tomi_szollosy;0
2026;2;7;1;group;mate_vass;0;berci_pusztai;2
2026;2;7;1;group;akos_szvetnik;2;laci_ferenczi;1
2026;2;7;1;group;balint_bakos;0;dani_gyulai_nagy;2
2026;2;7;1;group;dani_boldizsar;2;dani_pusztai;0
2026;2;7;1;group;mark_sipos;0;tomi_szollosy;2
2026;2;7;1;group;laci_ferenczi;2;mate_vass;0
2026;2;7;1;group;dani_gyulai_nagy;2;berci_pusztai;1
2026;2;7;1;group;balint_bakos;2;dani_pusztai;1
2026;2;7;1;group;tomi_szollosy;0;tomi_csank;2
2026;2;7;1;group;mark_sipos;0;dani_boldizsar;2
2026;2;7;1;group;mate_vass;2;dani_gyulai_nagy;0
2026;2;7;1;group;berci_pusztai;2;dani_pusztai;0
2026;2;7;1;group;akos_szvetnik;2;tomi_szollosy;1
2026;2;7;1;group;balint_bakos;2;mark_sipos;0
2026;2;7;1;group;tomi_csank;2;dani_boldizsar;1
2026;2;7;1;semi;laci_ferenczi;3;dani_boldizsar;1
2026;2;7;1;semi;berci_pusztai;2;mate_vass;3
2026;2;7;1;final;laci_ferenczi;4;mate_vass;3
